method,dataset,dtype,filt,ncells_fact,repl,thr,TPR,FDR,AUROC,fracNA,fdrcontrol
SCDE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.965920481122619,0.00241545893719807,0.997923564640018,0,low FDP
SeuratBimod,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.331774139659205,0.00799200799200799,0.665425590533023,0.951744406522564,high FDP
SeuratBimodIsExpr2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.057133311059138,0.0284090909090909,0.528045821033109,0.990946150929086,in range
SeuratBimodnofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.990310725025058,0.23686920700309,0.996647833879413,0,high FDP
SeuratTobit,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.407617774807885,0.0629800307219662,0.467492794092327,0.128697383390216,in range
ttest,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.98329435349148,0.0401174168297456,0.997153165152023,0,low FDP
voomlimma,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.982292014700969,0.0410958904109589,0.996875657445122,0,in range
Wilcoxon,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.979284998329435,0.0336300692383778,0.996878435106061,0,low FDP
zinbwaveDESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.656866020715002,0.0579779587925252,0.921815018153814,0.000568828213879408,high FDP
zinbwaveedgeR,GSE60749-GPL13112sim123,full-length,TPM_1_25p,24,5,thr0.05,0.661543601737387,0.0439401255432158,0.936123820114691,0,in range
BPSC,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.563661390227116,0.0493325594892629,0.624034328191875,0.0255506182380216,high FDP
D3E,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.947350309704061,0.0357267950963222,0.991366947591952,0.000917697063369397,low FDP
DESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.958362009635237,0.0578484438430311,0.994942033976613,0,high FDP
DESeq2betapFALSE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.959738472126635,0.0574518418384589,0.995052414698652,0,high FDP
DESeq2census,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.339642119752237,0.00903614457831325,0.801398815119309,0.645913833075734,in range
DESeq2LRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.964556090846524,0.054637436762226,0.995246069158617,0,high FDP
DESeq2nofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.962147281486579,0.0563617954775565,0.995328801530242,0,high FDP
DEsingle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.951135581555403,0.0277875483644038,0.993719126169825,0,in range
edgeRLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.972126634549209,0.0561309722686268,0.995553739228647,0,high FDP
edgeRLRTcensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.525808671713696,0.00456026058631922,0.987315864886417,0,in range
edgeRLRTdeconv,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.972126634549209,0.0577051367578386,0.995584442431765,0,high FDP
edgeRLRTrobust,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.973847212663455,0.120298414672055,0.99411374353483,0,high FDP
edgeRQLF,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.968685478320716,0.0382644345746498,0.99544761209898,0,in range
edgeRQLFDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.967653131452168,0.0383036935704514,0.995353472365996,0,in range
limmatrend,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.952856159669649,0.0385416666666667,0.993833741149724,0,low FDP
logregLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.962835512732278,0.0575951498821152,0.993471122400059,0,in range
MASTcpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.939779766001376,0.0151460512080779,0.993455326104753,0,low FDP
MASTcpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.942532690984171,0.0217857142857143,0.993100305817824,0,low FDP
MASTtpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.936338609772884,0.0159132007233273,0.993539933923923,0,low FDP
MASTtpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.938403303509979,0.0229308491580079,0.993062584187294,0,low FDP
metagenomeSeq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.342395044735031,0.0148514851485149,0.516384567131626,0.0693102782071097,in range
monocle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.364762560220234,0.075043630017452,0.408150227137966,0,high FDP
monoclecensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.469717825189264,0.00510204081632653,0.881630122765636,0,in range
monoclecount,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.973158981417756,0.0803252032520325,0.995608475228663,0,high FDP
NODES,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.860977288368892,0.108339272986458,0.984754622243488,0.00526468315301391,high FDP
ROTScpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.437715072264281,0.0207852193995381,0.930534805328932,0,low FDP
ROTStpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.301101169993118,0.0395170142700329,0.948026476215033,0,in range
ROTSvoom,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.937715072264281,0.0229472929365364,0.99400967553056,0,low FDP
SAMseq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.917412250516173,0.0519203413940256,0.991523470123966,0.00990146831530139,in range
scDD,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.410529938059188,0.0172981878088962,0.561467019926224,0.0690204791344668,low FDP
SCDE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.908809359944941,0.0018896447467876,0.995292394646444,0,low FDP
SeuratBimod,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.343771507226428,0.0215475024485798,0.670171082192011,0.94725656877898,high FDP
SeuratBimodIsExpr2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0516173434273916,0.0384615384615385,0.524769596435397,0.990871329211746,in range
SeuratBimodnofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.971094287680661,0.204173716864072,0.989339608129682,0,high FDP
SeuratTobit,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.350653819683414,0.0634191176470588,0.443738497416175,0.115340030911901,in range
ttest,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.939779766001376,0.0353232073472271,0.993539895254901,0,low FDP
voomlimma,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.948726772195458,0.0407098121085595,0.992913824461358,0,in range
Wilcoxon,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.946317962835513,0.0323715693173821,0.991916511726342,0,low FDP
zinbwaveDESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.586373021335169,0.0718954248366013,0.870001787282176,0.0214934312210201,high FDP
zinbwaveedgeR,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,1,thr0.05,0.57157604955265,0.0398843930635838,0.894531558445867,0,in range
BPSC,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.551508844953174,0.0518783542039356,0.607749802712544,0.0254000385579333,high FDP
D3E,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.948664585501214,0.0427021351067553,0.992682040575057,0.000963948332369385,low FDP
DESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.954561220950399,0.0591452991452991,0.995615631515473,0,high FDP
DESeq2betapFALSE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.956642386403052,0.0593451568894952,0.995671335066958,0,high FDP
DESeq2census,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.34616718695803,0.00992063492063492,0.79864307779499,0.648158858685174,in range
DESeq2LRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.962885882761013,0.0561033662019721,0.995897780002813,0,high FDP
DESeq2nofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.959417273673257,0.0582226762002043,0.995749133648624,0,high FDP
DEsingle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.948317724592438,0.0298083747338538,0.994125013020632,0,in range
edgeRLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.972944849115505,0.0612449799196787,0.996240447127301,0,high FDP
edgeRLRTcensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.520291363163371,0.00793650793650794,0.987243343071262,0,in range
edgeRLRTdeconv,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.973638570933056,0.0615178869943163,0.996256659210079,0,high FDP
edgeRLRTrobust,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.978147762747138,0.117094552285535,0.994777961935389,0,high FDP
edgeRQLF,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.969129379118973,0.0408513559903879,0.996136981032543,0,in range
edgeRQLFDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.968435657301422,0.0375732506032403,0.996014856480838,0,in range
limmatrend,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.956642386403052,0.0430256766134629,0.99430305469617,0,low FDP
logregLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.964620187304891,0.0620573355817875,0.993886142057259,0,in range
MASTcpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.939299340964273,0.0159883720930233,0.994564554620594,0,low FDP
MASTcpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.941033645508151,0.0230464530068419,0.994327848504202,0,low FDP
MASTtpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.93409642733264,0.0196578085183837,0.994271941088203,0,low FDP
MASTtpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.938952480055498,0.0262589928057554,0.993987491844206,0,low FDP
metagenomeSeq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.331599028789455,0.0134158926728586,0.503245338613618,0.0711393869288606,in range
monocle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.369060006937218,0.0921501706484642,0.409764857815666,0,high FDP
monoclecensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.45993756503642,0.00150602409638554,0.880052032048667,0,in range
monoclecount,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.972944849115505,0.0830336711343576,0.996136612134851,0,high FDP
NODES,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.855359001040583,0.116129032258065,0.980495456782228,0.0151339888181993,high FDP
ROTScpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.424210891432536,0.0339652448657188,0.923987611250564,0,low FDP
ROTStpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.300728407908429,0.0596529284164859,0.944408787570167,0,in range
ROTSvoom,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.936871314602844,0.0196007259528131,0.993975939521747,0,low FDP
SAMseq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.924037460978148,0.0569911504424779,0.992352838216325,0.0229901677270098,in range
scDD,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.400971210544572,0.0219966159052453,0.544426465535879,0.0712357817620975,low FDP
SCDE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.901838362816511,0.00306748466257669,0.995758695865113,0,low FDP
SeuratBimod,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.34304543877905,0.0227272727272727,0.670104113607287,0.947609408135724,high FDP
SeuratBimodIsExpr2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0496011099549081,0.00694444444444444,0.523842954816149,0.991372662425294,in range
SeuratBimodnofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.972251127297953,0.203693181818182,0.989312985324959,0,high FDP
SeuratTobit,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.351370100589664,0.0774134790528233,0.445557797094426,0.1158665895508,in range
ttest,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.942767950052029,0.039236479321315,0.993385373148267,0,low FDP
voomlimma,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.961151578217135,0.0454702032380296,0.992987254875978,0,in range
Wilcoxon,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.950052029136316,0.0382724719101124,0.992869294985059,0,low FDP
zinbwaveDESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.567117585848075,0.0678449258836944,0.862418052532779,0.00173510699826489,high FDP
zinbwaveedgeR,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,2,thr0.05,0.556364897676032,0.0360576923076923,0.888484732343853,0,in range
BPSC,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.539938292766541,0.0517760385310054,0.599071602014123,0.0281139991319863,high FDP
D3E,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.941378128213918,0.0422043948378096,0.992103259386998,0.000916236678400926,low FDP
DESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.958519026396983,0.057316250842886,0.995051109118073,0,high FDP
DESeq2betapFALSE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.958861844360644,0.0566610455311973,0.995067903735485,0,high FDP
DESeq2census,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.347274597188893,0.00686274509803922,0.807527489883792,0.64720065583257,in range
DESeq2LRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.964346931779225,0.0560402684563758,0.995259031483463,0,high FDP
DESeq2nofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.960575934178951,0.0562478949141125,0.995121307925559,0,high FDP
DEsingle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.943435035995886,0.0292768959435626,0.993389663595926,0,in range
edgeRLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.973260198834419,0.0611772486772487,0.995722143539536,0,high FDP
edgeRLRTcensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.540281110730202,0.00693131695022054,0.987209215531693,0,in range
edgeRLRTdeconv,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.972574562907096,0.0627684175751569,0.995684783691869,0,high FDP
edgeRLRTrobust,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.973260198834419,0.130474732006126,0.99436637736832,0,high FDP
edgeRQLF,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.967775111415838,0.0440230274297325,0.995655138210275,0,in range
edgeRQLFDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.965375385670209,0.0405451448040886,0.995058246349527,0,in range
limmatrend,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.953719574905725,0.0469338814662556,0.993548789229283,0,low FDP
logregLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.959547480287967,0.0673108963678774,0.993108589417583,0,in range
MASTcpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.935207404868015,0.0204667863554758,0.993849861122173,0,low FDP
MASTcpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.939321220431951,0.024563901744393,0.9939063914581,0,low FDP
MASTtpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.93383613301337,0.021551724137931,0.99364338159333,0,low FDP
MASTtpmDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.935207404868015,0.0232724668814894,0.993754085632157,0,low FDP
metagenomeSeq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.320877613986973,0.0198952879581152,0.486741043928794,0.074215170950475,in range
monocle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.351045594789167,0.0816143497757848,0.395185947002882,0,high FDP
monoclecensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.467260884470346,0.00219619326500732,0.885649211037738,0,in range
monoclecount,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.969832019197806,0.0859450726978998,0.99550216867952,0,high FDP
NODES,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.823791566678094,0.11978021978022,0.976944991760441,0.0221343492308434,high FDP
ROTScpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.420980459376071,0.0315457413249211,0.927389972170569,0,low FDP
ROTStpm,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.300651354130956,0.0446623093681917,0.949528500254132,0,in range
ROTSvoom,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.937607130613644,0.0263438946244215,0.9929785321312,0,low FDP
SAMseq,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.911895783339047,0.0564029797800639,0.991404272412157,0.00106090562762212,in range
scDD,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.378813849845732,0.0125111706881144,0.531941342345868,0.0744080628827699,low FDP
SCDE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.909153239629757,0.00338218714768884,0.9950616706816,0,low FDP
SeuratBimod,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.341446691806651,0.0206489675516224,0.668855228474129,0.947099387568115,high FDP
SeuratBimodIsExpr2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.0497086047308879,0.0136054421768707,0.524001066544776,0.991464531995949,in range
SeuratBimodnofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.969146383270483,0.216680520919922,0.987805539876732,0,high FDP
SeuratTobit,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.331162152896812,0.068466730954677,0.430705812553601,0.111973766697208,in range
ttest,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.934178950977031,0.0408306934178106,0.992727007245348,0,low FDP
voomlimma,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.949262941378128,0.047143840330351,0.99216874492843,0,in range
Wilcoxon,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.943435035995886,0.0384346610761705,0.992032521920535,0,low FDP
zinbwaveDESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.56359273225917,0.0769230769230769,0.866818818590045,0.0215556734339586,high FDP
zinbwaveedgeR,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,3,thr0.05,0.549537195749057,0.0401197604790419,0.891305774770522,0,in range
BPSC,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.567651098901099,0.0516351118760757,0.628951651622005,0.0255707762557078,high FDP
D3E,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.946085164835165,0.0394002789400279,0.991847552806273,0.000865176640230714,low FDP
DESeq2,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.955700549450549,0.0566101694915254,0.995218735394712,0,high FDP
DESeq2betapFALSE,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.957760989010989,0.056175972927242,0.995408258678113,0,high FDP
DESeq2census,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.334134615384615,0.00612870275791624,0.799729297416941,0.636193222782985,in range
DESeq2LRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.962225274725275,0.0536980749746707,0.995609834682726,0,high FDP
DESeq2nofilt,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.959478021978022,0.0563998649105032,0.995553754983071,0,high FDP
DEsingle,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.943337912087912,0.0289855072463768,0.993123490722936,0,in range
edgeRLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.971497252747253,0.0598205383848455,0.996090868766286,0,high FDP
edgeRLRTcensus,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.517857142857143,0.00462046204620462,0.987241062254685,0,in range
edgeRLRTdeconv,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.971153846153846,0.0610889774236388,0.996101885107013,0,high FDP
edgeRLRTrobust,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.973901098901099,0.121709507587488,0.994587771600779,0,high FDP
edgeRQLF,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.966002747252747,0.0422199523323119,0.996025192951016,0,in range
edgeRQLFDetRate,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.964629120879121,0.0403143149982918,0.99593260962756,0,in range
limmatrend,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.948832417582418,0.0455958549222798,0.994377770206656,0,low FDP
logregLRT,GSE60749-GPL13112sim123,full-length,TPM_1_25p,12,4,thr0.05,0.961538461538462,0.0706936608031862,0.994007667219608,0,in range
